#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
arles_region_tradezone_d_galicia;Potential Santiago Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_leon;Potential León Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_salamanca;Potential Salamanca Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_aragon;Potential Alto Aragón Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_zaragoza;Potential Zaragoza Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_barcelona;Potential Barcelona Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_catalunya_nova;Potential Lleida Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_teruel;Potential Teruel Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_ribatejo;Potential Lisboa Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_beira;Potential Coimbra Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_porto;Potential Oporto Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_beja;Potential Évora Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_algarve;Potential Faro Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_badajoz;Potential Badajoz Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_toledo;Potential Toledo Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_sevilla;Potential Sevilla Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_granada;Potential Granada Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_cordoba;Potential Cordoba Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_la_mancha;Potential Calatrava Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_valencia;Potential Valencia Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_murcia;Potential Murcia Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_mallorca;Potential Mallorca Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_tunis;Potential Tunis Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_qamuda;Potential Gabes Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_tripolitania;Potential Tripolitana Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kabylia;Potential Búna Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_zab;Potential Tabna Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_alger;Potential Al-Jazâir Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_tlemcen;Potential Tilimsân Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_tangiers;Potential Tandja Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_fes;Potential Fâs Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_marrakech;Potential Marrâkush Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_draa;Potential Draa Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_adrar;Potential Wadân Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_taghaza;Potential Taghaza Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_ghana;Potential Wagadu Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_mema;Potential Mema Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_tagant;Potential Awdaghust Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_oualata;Potential Walata Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_mali;Potential Manding Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_bambuk;Potential Bambuk Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kala;Potential Kala Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_wolof;Potential Djolof Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_takrur;Potential Takrur Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_songhay;Potential Gao Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_timbuktu;Potential Timbuktu Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_mossi;Potential Gurma Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_jebal;Potential Isfahan Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_khoar;Potential Rayy Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_fars;Potential Shiraz Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kerman;Potential Kermân Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_hormuz;Potential Hormuz Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_mafaza;Potential Mafâza Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_ahwaz;Potential Ahwaz Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_tabarestan;Potential Ruyan Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_gilan;Potential Gilan Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_gurgan;Potential Gurgân Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_azerbaijan;Potential Tabriz Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_nishapur;Potential Nishâpur Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_qohistan;Potential Qohistân Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_merv;Potential Merv Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_herat;Potential Bâdghîs Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_balkh;Potential Balkh Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_sistan;Potential Sîstân Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_makran;Potential Makran Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_soghd;Potential Samarkand Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_ustrushana;Potential Ustrushana Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_ferghana;Potential Khojand Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_shash;Potential Shâsh Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_khwarazm;Potential Khwarezm Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_zabolestan;Potential Ghazna Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_khottal;Potential Khuttal Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_tigris;Potential Wasit Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kufa;Potential Al-Kufah Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kermanshah;Potential Luristan Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_baghdad;Potential Baghdad Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_samarra;Potential Samarrah Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kurdistan;Potential Daquqa Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_sauvira;Potential Debul Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_bhakkar;Potential Bhakkar Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_multan;Potential Multan Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_lahore;Potential Lahur Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_gandhara;Potential Udabhanda Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kuru;Potential Delhi Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_haritanaka;Potential Tribandapura Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_mathura;Potential Mathura Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_vodamayutja;Potential Vodamayutja Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_gurjara_mandala;Potential Sarasvata Mandala Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_anartta;Potential Dvaraka Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_saurashtra;Potential Bhumilka Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_lata;Potential Vadodara Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_maru;Potential Mandavyapura Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_jangladesh;Potential Nagauda Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_stravani;Potential Ludrava Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_medapata;Potential Medapata Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_ajmer;Potential Ajayameru Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_dadhipadra;Potential Ujjayini Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_akara_dasarna;Potential Vidisa Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_anupa;Potential Mandapika Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kanyakubja;Potential Kanyakubja Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_saryupara;Potential Ayodhya Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_jejakabhukti;Potential Mahoba Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_artsakh;Potential Artsakh Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_suenik;Potential Suenik Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_vaspurakan;Potential Vaspurakan Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_armenia;Potential Ani Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_lori;Potential Lori Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_taron;Potential Tarawn Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_mesopotamia;Potential Karin Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_dzopk;Potential Charpete Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_jerusalem;Potential Jérusalem Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_acre;Potential Acre Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_oultrejourdain;Potential Monreal Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_ascalon;Potential Ascalon Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_galilee;Potential Tiberias Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_edessa;Potential Edessa Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_antioch;Potential Antioch Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_tripoli;Potential Tripoli Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_amida;Potential Amida Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_jazira;Potential Ar-Raqqah Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_diyareast;Potential Mosul Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_mecklemburg;Potential Mecklenburg Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_pomeralia;Potential Danzig Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_lubeck;Potential Lübeck Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_lubusz;Potential Lubusz Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_pommerania;Potential Stettin Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_rugen;Potential Rügen Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_brandenburg;Potential Brandenburg Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_lausitz;Potential Oberlausitz Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_livonia;Potential Rìga Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_talava;Potential Tholowa Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_courland;Potential Bandava Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_zemigalia;Potential Opemele Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_lettigale;Potential Jersika Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_esthonia;Potential Harria Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_dorpat;Potential Ugaunia Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_osel_wiek;Potential Rotalia Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_crimea;Potential Qirim Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_sarkel;Potential Sharkel Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_zaporizhia;Potential Aq Samar Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_vorksla;Potential Vorskla Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_podolia;Potential Yedisan Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_itil;Potential Itil Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_saray;Potential Saray Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_azov;Potential Azaq Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_tmutarakan;Potential Tamatarkha Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_alania;Potential Alania Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_zichia;Potential Cherkezistan Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_sarir;Potential Sarir Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_yaik;Potential Yaik Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_ustyurt;Potential Mangyshlak Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_dasht-i-qipchaq;Potential Turgay Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_jand;Potential Jand Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_zhetysu;Potential Yetisu Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kashgar;Potential Kashgar Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kucha;Potential Kucha Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_ayaguz;Potential Ayaguz Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_khotan;Potential Khotan Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_bulgar;Potential Bolgar Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_samara;Potential Samar Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_bashkirs;Potential Aghidhel Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_mordva;Potential Moksha Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_podonye;Potential Qaratayak Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_sura;Potential Sura Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_finland;Potential Finland Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_viipuri;Potential Viipuri Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_norrland;Potential Österbotten Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_karelia;Potential Olonec Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_ingria;Potential Ingria Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_perm;Potential Viser Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_vyatka;Potential Vice Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_pelym;Potential Polum Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_perm_vychegda;Potential Jemva Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_bjarmia;Potential Výnva Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_onega;Potential Latša Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_pechora;Potential Mozyn Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kartli;Potential Kartli Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_tao;Potential Tao Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_klarjeti;Potential Klarjeti Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kakheti;Potential Kakheti Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_abkhazia;Potential Abkhazia Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_imeretia;Potential Imereti Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_racha;Potential Racha Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_hereti;Potential Hereti Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_albania;Potential Arran Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_derbent;Potential Derbent Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_shirvan;Potential Shirvan Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_canarias;Potential Tenerife Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_hoggar;Potential Hoggar Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_tuat;Potential Tuat Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_mzab;Potential Al-Aghwat Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_air;Potential Agadez Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_fezzan;Potential Murzuk Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_tibesti;Potential Koufra Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_bornu;Potential Bornu Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kanem;Potential Kanem Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_wadai;Potential Wadai Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kawar;Potential Kawar Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kano;Potential Kano Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_kebbi;Potential Kebbi Trade Zone;;;;;;;;;;;;;x
arles_region_tradezone_d_gobir;Potential Gobir Trade Zone;;;;;;;;;;;;;x
